0 Hour,,6 Hour,,9 Hour,,15 Hour,,19 Hour,,22 Hour,,24 Hour,,48 Hour,
chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.)
-24.542,-6915.47,-24.9608,4537.82122,-24.542,22001.67581,-24.569,819.12074,-24.6095,942.55285,-24.6181,-391.765,-24.6704,-6476.59,,
-24.5284,-7454.25,-24.9473,4568.87097,-24.5284,21829.76493,-24.5555,781.23028,-24.596,880.29701,-24.6046,-282.25,-24.6568,7440.17,,
-24.5149,-7238.12,-24.9338,4665.83263,-24.5149,21616.795,-24.542,754.58997,-24.5825,816.72354,-24.5911,-168.85925,-24.6433,13067.3,,
-24.5014,-6295.03,-24.9203,4829.34638,-24.5014,21365.82552,-24.5284,738.84005,-24.569,751.77245,-24.5776,-52.1405,-24.6298,-1803.19,,
-24.4879,-5192.87,-24.9067,5059.49521,-24.4879,21079.35654,-24.5149,733.5751,-24.5555,685.22873,-24.5641,67.375,-24.6163,7113.05,,
-24.4744,-4510.19,-24.8932,5354.83356,-24.4744,20761.38807,-24.5014,738.15535,-24.542,617.17738,-24.5506,189.1875,-24.6028,5061.72,,
-24.4609,-4273.41,-24.8797,5712.88449,-24.4609,20414.42017,-24.4879,751.95581,-24.5284,547.75996,-24.5371,312.7025,-24.5893,8870.69,,
-24.4474,-3969.72,-24.8662,6134.28815,-24.4474,20042.95287,-24.4744,774.1915,-24.5149,476.95334,-24.5236,437.375,-24.5758,5965.8,,
-24.4339,-3182.75,-24.8527,6613.28471,-24.4339,19650.48619,-24.4609,804.14743,-24.5014,405.1491,-24.51,562.6575,-24.5623,-2661.89,,
-24.4204,-2053.12,-24.8392,7150.51434,-24.4204,19241.52017,-24.4474,841.01363,-24.4879,332.58723,-24.4965,688.015,-24.5488,-1600.77,,
-24.4068,-926.531,-24.8257,7740.21719,-24.4068,18820.11437,-24.4339,884.0951,-24.4744,259.62275,-24.483,812.9225,-24.5352,-954.187,,
-24.3933,-215.125,-24.8122,8379.19344,-24.3933,18390.6498,-24.4204,932.55186,-24.4609,186.71065,-24.4695,936.9075,-24.5217,-722.813,,
-24.3798,-153.969,-24.7987,9062.96324,-24.3798,17958.18598,-24.4068,985.64417,-24.4474,114.45593,-24.456,1059.5,-24.5082,-1866,,
-24.3663,-564.719,-24.7851,9789.04913,-24.3663,17526.22298,-24.3933,1042.91156,-24.4339,43.41859,-24.4425,1180.2975,-24.4947,4031.58,,
-24.3528,-1026.5,-24.7716,10550.88649,-24.3528,17100.2608,-24.3798,1103.58929,-24.4204,-25.74637,-24.429,1298.9375,-24.4812,6078.14,,
-24.3393,-1138.84,-24.7581,11344.71789,-24.3393,16683.7995,-24.3663,1167.23738,-24.4068,-92.44256,-24.4155,1415.14,-24.4677,261.453,,
-24.3258,-943.594,-24.7446,12166.06351,-24.3258,16281.8391,-24.3528,1233.38083,-24.3933,-155.89276,-24.402,1528.64,-24.4542,11927.3,,
-24.3123,-842.875,-24.7311,13009.16349,-24.3123,15898.37965,-24.3393,1301.68466,-24.3798,-215.35058,-24.3884,1639.2825,-24.4407,4777.5,,
-24.2988,-1014.63,-24.7176,13869.53802,-24.2988,15536.92117,-24.3258,1371.76889,-24.3663,-269.93101,-24.3749,1746.9375,-24.4272,2739.5,,
-24.2852,-1164.41,-24.7041,14742.06724,-24.2852,15201.02327,-24.3123,1443.28853,-24.3528,-319.07905,-24.3614,1851.595,-24.4137,-6255.66,,
-24.2717,-964.375,-24.6906,15620.35133,-24.2717,14893.56685,-24.2988,1516.2186,-24.3393,-361.7597,-24.3479,1953.265,-24.4001,-887.578,,
-24.2582,-424.281,-24.6771,16501.19044,-24.2582,14617.11151,-24.2852,1590.15938,-24.3258,-397.35296,-24.3344,2052.0625,-24.3866,8723.64,,
-24.2447,140.563,-24.6636,17378.18475,-24.2447,14372.65728,-24.2717,1665.12036,-24.3123,-424.91382,-24.3209,2148.14,-24.3731,3581.41,,
-24.2312,374.062,-24.65,18245.65639,-24.2312,14162.7042,-24.2582,1740.80181,-24.2988,-443.72729,-24.3074,2241.735,-24.3596,962.578,,
-24.2177,80.375,-24.6365,19098.96154,-24.2177,13986.7523,-24.2447,1817.16875,-24.2852,-452.91217,-24.2939,2333.125,-24.3461,6622.91,,
-24.2042,-754.75,-24.623,19933.70236,-24.2042,13844.80162,-24.2312,1894.0062,-24.2717,-451.76587,-24.2804,2422.625,-24.3326,17339,,
-24.1907,-2014.72,-24.6095,20746.03904,-24.1907,13736.35218,-24.2177,1971.21917,-24.2582,-439.49217,-24.2668,2510.65,-24.3191,10691.6,,
-24.1772,-3454.41,-24.596,21530.85172,-24.1772,13659.40404,-24.2042,2048.55767,-24.2447,-415.32107,-24.2533,2597.55,-24.3056,17837.5,,
-24.1637,-4728.03,-24.5825,22282.38058,-24.1637,13612.45721,-24.1907,2125.86672,-24.2312,-378.61758,-24.2398,2683.775,-24.2921,8825.47,,
-24.1501,-5683.97,-24.569,22999.98577,-24.1501,13592.57141,-24.1772,2202.92634,-24.2177,-328.63168,-24.2263,2769.775,-24.2785,-4709.64,,
-24.1366,-6377.69,-24.5555,23677.90746,-24.1366,13596.12734,-24.1637,2279.48154,-24.2042,-264.80839,-24.2128,2856.025,-24.265,1345.86,,
-24.1231,-6715.22,-24.542,24314.22582,-24.1231,13619.68469,-24.1501,2355.21264,-24.1907,-186.58269,-24.1993,2942.925,-24.2515,3616.22,,
-24.1096,-6436.59,-24.5284,24906.46273,-24.1096,13658.74351,-24.1366,2429.98905,-24.1772,-93.57959,-24.1858,3030.95,-24.238,3602.06,,
-24.0961,-5518.41,-24.5149,25451.25488,-24.0961,13708.80381,-24.1231,2503.30109,-24.1637,14.55092,-24.1723,3120.5,-24.2245,2595.78,,
-24.0826,-4217.06,-24.5014,25948.04419,-24.0826,13765.86565,-24.1096,2574.92377,-24.1501,138.02485,-24.1588,3211.975,-24.211,-9005.41,,
-24.0691,-2823.09,-24.4879,26396.19081,-24.0691,13824.42904,-24.0961,2644.36211,-24.1366,276.96015,-24.1452,3305.75,-24.1975,-3231.2,,
-24.0556,-1688.06,-24.4744,26795.69492,-24.0556,13880.99404,-24.0826,2711.42612,-24.1231,431.20786,-24.1317,3402.15,-24.184,5228.33,,
-24.0421,-970.844,-24.4609,27144.63667,-24.0421,13930.56066,-24.0691,2775.61082,-24.1096,600.54298,-24.1182,3501.45,-24.1705,8775.67,,
-24.0285,-422.969,-24.4474,27444.93623,-24.0285,13968.68872,-24.0556,2836.49123,-24.0961,784.44051,-24.1047,3603.925,-24.1569,4607.06,,
-24.015,136.406,-24.4339,27696.59376,-24.015,13992.25872,-24.0421,2893.83735,-24.0826,982.20545,-24.0912,3709.725,-24.1434,6795.73,,
-24.0015,498.219,-24.4204,27900.88943,-24.0015,13997.33046,-24.0285,2947.09955,-24.0691,1193.1928,-24.0777,3819.025,-24.1299,3426.31,,
-23.988,366.062,-24.4068,28059.82498,-23.988,13981.90397,-24.015,2996.04216,-24.0556,1416.17257,-24.0642,3931.925,-24.1164,4647.81,,
-23.9745,-224.125,-24.3933,28175.1574,-23.9745,13942.97929,-24.0015,3040.29554,-24.0421,1649.87475,-24.0507,4048.475,-24.1029,2902.8,,
-23.961,-943.813,-24.3798,28248.88845,-23.961,13879.55644,-23.988,3079.54969,-24.0285,1892.82519,-24.0372,4168.7,-24.0894,6495.09,,
-23.9475,-1470.28,-24.3663,28283.57828,-23.9475,13790.63546,-23.9745,3113.46464,-24.015,2143.39218,-24.0237,4292.5,-24.0759,2005.19,,
-23.934,-1657.75,-24.3528,28281.78708,-23.934,13676.2164,-23.961,3141.8754,-24.0015,2399.6766,-24.0101,4419.825,-24.0624,-3730.16,,
-23.9205,-1550.06,-24.3393,28246.07499,-23.9205,13536.29928,-23.9475,3164.66699,-23.988,2659.67743,-23.9966,4550.55,-24.0489,1134.89,,
-23.9069,-1407.59,-24.3258,28179.00218,-23.9069,13372.94402,-23.934,3181.64442,-23.9745,2921.39419,-23.9831,4684.475,-24.0353,11544.4,,
-23.8934,-1548.66,-24.3123,28082.48882,-23.8934,13186.5309,-23.9205,3192.8727,-23.961,3182.45436,-23.9696,4821.375,-24.0218,10469.3,,
-23.8799,-1981.56,-24.2988,27959.73506,-23.8799,12980.61983,-23.9069,3198.39226,-23.9475,3440.66346,-23.9561,4961.025,-24.0083,2708.69,,
-23.8664,-2562.91,-24.2852,27812.7426,-23.8664,12756.71084,-23.8934,3198.4373,-23.934,3693.55998,-23.9426,5103.075,-23.9948,1618.59,,
-23.8529,-3198.16,-24.2717,27643.90856,-23.8529,12518.80396,-23.8799,3193.19825,-23.9205,3938.85893,-23.9291,5247.225,-23.9813,4846.12,,
-23.8394,-3655.03,-24.2582,27455.87461,-23.8394,12269.89924,-23.8664,3183.21012,-23.9069,4174.35097,-23.9156,5393.125,-23.9678,4102.64,,
-23.8259,-3632.59,-24.2447,27250.56092,-23.8259,12012.9967,-23.8529,3168.91292,-23.8934,4397.64475,-23.9021,5540.35,-23.9543,2983.69,,
-23.8124,-3054.47,-24.2312,27029.88766,-23.8124,11752.59637,-23.8394,3150.99167,-23.8799,4606.65596,-23.8885,5688.5,-23.9408,11353.9,,
-23.7989,-2318.03,-24.2177,26794.495,-23.7989,11492.19831,-23.8259,3130.25637,-23.8664,4799.5396,-23.875,5837.1,-23.9273,6872.2,,
-23.7853,-1833.53,-24.2042,26547.58308,-23.7853,11234.86257,-23.8124,3107.52206,-23.8529,4974.39067,-23.8615,5985.65,-23.9138,1033.44,,
-23.7718,-1607.25,-24.1907,26289.15209,-23.7718,10984.46913,-23.7989,3083.82374,-23.8394,5129.70917,-23.848,6133.7,-23.9002,-137.828,,
-23.7583,-1496.53,-24.1772,26019.84217,-23.7583,10744.07804,-23.7853,3060.2569,-23.8259,5264.0851,-23.8345,6280.7,-23.8867,17470.7,,
-23.7448,-1407.84,-24.1637,25742.8535,-23.7448,10516.68935,-23.7718,3037.93562,-23.8124,5376.51847,-23.821,6426.125,-23.8732,9623.48,,
-23.7313,-1386.78,-24.1501,25458.26782,-23.7313,10305.30309,-23.7583,3018.05039,-23.7989,5466.10927,-23.8075,6569.4,-23.8597,7413.52,,
-23.7178,-1522.09,-24.1366,25165.92214,-23.7178,10110.91929,-23.7448,3001.8512,-23.7853,5532.45301,-23.794,6709.975,-23.8462,6955.05,,
-23.7043,-1719.41,-24.1231,24867.17819,-23.7043,9936.53798,-23.7313,2990.53309,-23.7718,5575.22366,-23.7805,6847.275,-23.8327,9346.55,,
-23.6908,-1694.25,-24.1096,24563.95615,-23.6908,9783.15921,-23.7178,2985.21606,-23.7583,5594.64676,-23.7669,6980.75,-23.8192,5122.11,,
-23.6773,-1255.44,-24.0961,24256.25617,-23.6773,9651.783,-23.7043,2987.08513,-23.7448,5591.07229,-23.7534,7109.825,-23.8057,11968.1,,
-23.6638,-652.906,-24.0826,23944.71841,-23.6638,9542.40938,-23.6908,2997.11032,-23.7313,5565.18027,-23.7399,7233.95,-23.7922,21720.4,,
-23.6502,-402.625,-24.0691,23629.98305,-23.6502,9455.59863,-23.6773,3016.04164,-23.7178,5518.06568,-23.7264,7352.575,-23.7786,-1102.41,,
-23.6367,-535.969,-24.0556,23315.89023,-23.6367,9391.23034,-23.6638,3044.7891,-23.7043,5450.82354,-23.7129,7465.2,-23.7651,5449.98,,
-23.6232,-565.687,-24.0421,22999.88014,-23.6232,9348.86476,-23.6502,3083.70828,-23.6908,5365.17385,-23.6994,7571.325,-23.7516,12767.2,,
-23.6097,-197.812,-24.0285,22685.87466,-23.6097,9327.00191,-23.6367,3133.05309,-23.6773,5262.74159,-23.6859,7670.5,-23.7381,20776.8,,
-23.5962,495.438,-24.015,22373.07051,-23.5962,9324.64183,-23.6232,3193.11409,-23.6638,5145.43179,-23.6724,7762.35,-23.7246,24484.6,,
-23.5827,1277.78,-24.0015,22064.10957,-23.5827,9340.28457,-23.6097,3263.4913,-23.6502,5015.49474,-23.6589,7846.5,-23.7111,12519.1,,
-23.5692,1903.66,-23.988,21760.272,-23.5692,9372.93014,-23.5962,3343.83974,-23.6367,4875.11981,-23.6453,7922.65,-23.6976,7953.2,,
-23.5557,2226.22,-23.9745,21462.19797,-23.5557,9420.07859,-23.5827,3433.62441,-23.6232,4726.58233,-23.6318,7990.575,-23.6841,4658.66,,
-23.5422,2208.06,-23.961,21171.80763,-23.5422,9479.72995,-23.5692,3531.75533,-23.6097,4572.2923,-23.6183,8050.1,-23.6706,8150.53,,
-23.5286,1938.53,-23.9475,20890.38116,-23.5286,9550.94467,-23.5557,3637.26253,-23.5962,4414.74972,-23.6048,8101.175,-23.657,5164.28,,
-23.5151,1675.81,-23.934,20618.55871,-23.5151,9630.60197,-23.5422,3748.771,-23.5827,4256.32959,-23.5913,8143.75,-23.6435,16790.5,,
-23.5016,1787.03,-23.9205,20356.98045,-23.5016,9716.7623,-23.5286,3864.76141,-23.5692,4099.28192,-23.5778,8177.9,-23.63,13708.5,,
-23.4881,2327.31,-23.9069,20105.72854,-23.4881,9808.42567,-23.5151,3983.64751,-23.5557,3946.01171,-23.5643,8203.825,-23.6165,9051.58,,
-23.4746,2951.78,-23.8934,19865.27918,-23.4746,9902.59212,-23.5016,4103.53494,-23.5422,3798.51895,-23.5508,8221.675,-23.603,17021.2,,
-23.4611,3430.41,-23.8799,19636.35451,-23.4611,9997.76169,-23.4881,4222.79872,-23.5286,3658.75378,-23.5373,8231.825,-23.5895,11470.9,,
-23.4476,3779.19,-23.8664,19418.31468,-23.4476,10091.93442,-23.4746,4339.37885,-23.5151,3528.57092,-23.5238,8234.65,-23.576,15384.4,,
-23.4341,3982.94,-23.8529,19208.59986,-23.4341,10183.61033,-23.4611,4451.36186,-23.5016,3409.29051,-23.5102,8230.575,-23.5625,14248.6,,
-23.4206,3974.94,-23.8394,19007.85021,-23.4206,10270.28946,-23.4476,4557.03576,-23.4881,3302.32257,-23.4967,8220.175,-23.549,12702.1,,
-23.407,3695.5,-23.8259,18813.50589,-23.407,10351.53248,-23.4341,4654.55507,-23.4746,3208.56709,-23.4832,8203.975,-23.5354,14492.9,,
-23.3935,3078.94,-23.8124,18624.28708,-23.3935,10424.71818,-23.4206,4742.1383,-23.4611,3128.77907,-23.4697,8182.65,-23.5219,8233.69,,
-23.38,2164.28,-23.7989,18436.99392,-23.38,10488.90721,-23.407,4818.42269,-23.4476,3063.36852,-23.4562,8156.825,-23.5084,10380.8,,
-23.3665,1129.84,-23.7853,18249.78893,-23.3665,10543.09961,-23.3935,4881.88356,-23.4341,3012.38793,-23.4427,8127.2,-23.4949,12386.9,,
-23.353,317.031,-23.7718,18059.30763,-23.353,10585.79539,-23.38,4931.43991,-23.4206,2975.7183,-23.4292,8094.475,-23.4814,17297.3,,
-23.3395,18.875,-23.7583,17863.07249,-23.3395,10615.99461,-23.3665,4966.15398,-23.407,2952.86411,-23.4157,8059.375,-23.4679,17590.5,,
-23.326,138.656,-23.7448,17659.80366,-23.326,10632.69729,-23.353,4985.18206,-23.3935,2943.06491,-23.4022,8022.55,-23.4544,3916.8,,
-23.3125,246,-23.7313,17444.38132,-23.3125,10635.40347,-23.3395,4988.11764,-23.38,2945.38767,-23.3886,7984.725,-23.4409,14168.5,,
-23.299,-0.34376,-23.7178,17215.52561,-23.299,10623.61318,-23.326,4974.58626,-23.3665,2958.5834,-23.3751,7946.55,-23.4274,17228.9,,
-23.2854,-560.313,-23.7043,16971.95672,-23.2854,10596.88731,-23.3125,4944.68142,-23.353,2981.33861,-23.3616,7908.6,-23.4139,15475,,
-23.2719,-1136.94,-23.6908,16712.39479,-23.2719,10555.60421,-23.299,4898.46588,-23.3395,3012.06029,-23.3481,7871.45,-23.4003,15831.4,,
-23.2584,-1390,-23.6773,16433,-23.2584,10499.32476,-23.2854,4836.545,-23.326,3049.18444,-23.3346,7835.6,-23.3868,4585.37,,
-23.2449,-1083.81,-23.6638,16135.05251,-23.2449,10429.04897,-23.2719,4759.42614,-23.3125,3090.87356,-23.3211,7801.525,-23.3733,-6316.7,,
-23.2314,-218.156,-23.6502,15818.63532,-23.2314,10344.27689,-23.2584,4667.96514,-23.299,3135.46017,-23.3076,7769.525,-23.3598,9408.44,,
-23.2179,939.625,-23.6367,15482.94297,-23.2179,10247.00856,-23.2449,4563.06826,-23.2854,3181.17905,-23.2941,7739.975,-23.3463,19041.4,,
-23.2044,1940.97,-23.6232,15131.25841,-23.2044,10137.74399,-23.2314,4445.89151,-23.2719,3226.38559,-23.2806,7713.05,-23.3328,642.031,,
-23.1909,2446.91,-23.6097,14763.5818,-23.1909,10017.48324,-23.2179,4317.68691,-23.2584,3269.49961,-23.267,7688.975,-23.3193,5709.72,,
-23.1774,2479.84,-23.5962,14383.11331,-23.1774,9888.22633,-23.2044,4179.63748,-23.2449,3308.95111,-23.2535,7667.725,-23.3058,12280.2,,
-23.1639,2348.28,-23.5827,13991.7731,-23.1639,9751.4733,-23.1909,4033.21472,-23.2314,3343.46509,-23.24,7649.4,-23.2923,7862.16,,
-23.1503,2294.69,-23.5692,13594.68133,-23.1503,9609.28531,-23.1774,3879.63867,-23.2179,3371.94655,-23.2265,7633.85,-23.2787,8369.52,,
-23.1368,2408.5,-23.5557,13194.39817,-23.1368,9463.04017,-23.1639,3720.43932,-23.2044,3393.4555,-23.213,7621.025,-23.2652,-1227.45,,
-23.1233,2688.69,-23.5422,12796.04378,-23.1233,9315.29901,-23.1503,3556.78766,-23.1909,3407.18193,-23.1995,7610.65,-23.2517,18195.5,,
-23.1098,3069.56,-23.5286,12402.90172,-23.1098,9168.06187,-23.1368,3389.99679,-23.1774,3412.62085,-23.186,7602.5,-23.2382,8350.97,,
-23.0963,3492.88,-23.5151,12019.92543,-23.0963,9023.32878,-23.1233,3221.30269,-23.1639,3409.49726,-23.1725,7596.275,-23.2247,8831.67,,
-23.0828,3817.06,-23.5016,11652.9584,-23.0828,8883.09978,-23.1098,3051.61035,-23.1503,3397.65577,-23.159,7591.6,-23.2112,10962.5,,
-23.0693,3749.97,-23.4881,11305.84079,-23.0693,8749.37489,-23.0963,2882.07481,-23.1368,3377.15214,-23.1454,7588.05,-23.1977,10914.4,,
-23.0558,3051.62,-23.4746,10982.41278,-23.0558,8624.15416,-23.0828,2713.35607,-23.1233,3348.33599,-23.1319,7585.25,-23.1842,11481.4,,
-23.0423,1876.5,-23.4611,10686.51451,-23.0423,8508.43763,-23.0693,2546.32414,-23.1098,3311.57734,-23.1184,7582.7,-23.1707,13042.7,,
-23.0287,628.625,-23.4476,10423.26616,-23.0287,8404.28672,-23.0558,2381.48405,-23.0963,3267.31618,-23.1049,7579.925,-23.1571,11741,,
-23.0152,-385.563,-23.4341,10195.22789,-23.0152,8313.07869,-23.0423,2219.23581,-23.0828,3216.33252,-23.0914,7576.425,-23.1436,14985.2,,
-23.0017,-1009.59,-23.4206,10006.87986,-23.0017,8234.37496,-23.0287,2059.9455,-23.0693,3159.19135,-23.0779,7571.725,-23.1301,2218.39,,
-22.9882,-1302,-23.407,9859.5863,-22.9882,8170.17556,-23.0152,1903.85602,-23.0558,3096.70268,-23.0644,7565.3,-23.1166,-646.437,,
-22.9747,-1579.19,-23.3935,9755.73933,-22.9747,8119.98052,-23.0017,1751.11843,-23.0423,3029.6215,-23.0509,7556.65,-23.1031,3028.78,,
-22.9612,-2059.66,-23.38,9696.70309,-22.9612,8083.78988,-22.9882,1601.69275,-23.0287,2958.63327,-23.0374,7545.35,-23.0896,17859.1,,
-22.9477,-2453.66,-23.3665,9685.03775,-22.9477,8061.10367,-22.9747,1455.57899,-23.0152,2884.48208,-23.0239,7530.9,-23.0761,21678.2,,
-22.9342,-2311.87,-23.353,9721.38347,-22.9342,8051.92193,-22.9612,1312.75218,-23.0017,2807.92238,-23.0103,7512.85,-23.0626,17824.8,,
-22.9207,-1537.47,-23.3395,9805.10041,-22.9207,8054.24469,-22.9477,1173.05232,-22.9882,2729.45369,-22.9968,7490.875,-23.0491,4693.53,,
-22.9071,-419.562,-23.326,9934.90875,-22.9071,8067.13368,-22.9342,1036.47943,-22.9747,2649.7325,-22.9833,7464.575,-23.0355,-1176.23,,
-22.8936,754.625,-23.3125,10112.08863,-22.8936,8089.46558,-22.9207,902.77853,-22.9612,2569.19631,-22.9698,7433.65,-23.022,3743.84,,
-22.8801,1777.75,-23.299,10334.08023,-22.8801,8119.30208,-22.9071,772.00583,-22.9477,2488.40763,-22.9563,7397.8,-23.0085,10847.6,,
-22.8666,2388.41,-23.2854,10600.32852,-22.8666,8155.14322,-22.8936,644.05897,-22.9342,2407.49145,-22.9428,7356.85,-22.995,13722.7,,
-22.8531,2565.97,-23.2719,10906.18413,-22.8531,8194.98903,-22.8801,518.93413,-22.9207,2326.82279,-22.9293,7310.6,-22.9815,16546,,
-22.8396,2465.12,-23.2584,11251.73195,-22.8396,8236.83956,-22.8666,396.65134,-22.9071,2246.7809,-22.9158,7258.925,-22.968,12618.3,,
-22.8261,2183.66,-23.2449,11632.49214,-22.8261,8278.69482,-22.8531,277.43062,-22.8936,2167.48224,-22.9023,7201.825,-22.9545,15882.5,,
-22.8126,1759.87,-23.2314,12045.26486,-22.8126,8319.55487,-22.8396,161.15197,-22.8801,2089.14958,-22.8887,7139.275,-22.941,21930.4,,
-22.7991,1027.69,-23.2179,12484.93028,-22.7991,8356.91972,-22.8261,48.03042,-22.8666,2012.09743,-22.8752,7071.275,-22.9275,16023.9,,
-22.7855,-223.938,-23.2044,12948.28856,-22.7855,8389.85144,-22.8126,-61.70903,-22.8531,1936.5063,-22.8617,6998,-22.9139,10440.9,,
-22.772,-1770.09,-23.1909,13430.21986,-22.772,8417.22606,-22.7991,-167.95135,-22.8396,1862.63768,-22.8482,6919.55,-22.9004,13941.5,,
-22.7585,-3112.34,-23.1774,13924.32435,-22.7585,8437.1056,-22.7855,-270.54019,-22.8261,1790.57658,-22.8347,6836.175,-22.8869,13497.7,,
-22.745,-3884.63,-23.1639,14428.04219,-22.745,8448.99008,-22.772,-369.3582,-22.8126,1720.76299,-22.8212,6748.1,-22.8734,11288.1,,
-22.7315,-4011.41,-23.1503,14932.49931,-22.7315,8452.87955,-22.7585,-464.32405,-22.7991,1653.47692,-22.8077,6655.6,-22.8599,11725.9,,
-22.718,-3687.56,-23.1368,15432.40445,-22.718,8447.77405,-22.745,-555.43771,-22.7855,1588.97748,-22.7942,6559.025,-22.8464,12412.1,,
-22.7045,-3308.47,-23.1233,15922.08343,-22.7045,8433.17359,-22.7315,-642.69916,-22.772,1527.65643,-22.7807,6458.725,-22.8329,3769.19,,
-22.691,-3297.34,-23.1098,16395.13641,-22.691,8410.07822,-22.718,-726.25841,-22.7585,1469.8329,-22.7671,6355.05,-22.8194,11671.4,,
-22.6775,-3944.72,-23.0963,16844.52357,-22.6775,8377.98798,-22.7045,-806.41542,-22.745,1415.7869,-22.7536,6248.425,-22.8059,7590.16,,
-22.6639,-5167.31,-23.0828,17265.12506,-22.6639,8337.96525,-22.691,-883.47018,-22.7315,1365.86341,-22.7401,6139.275,-22.7924,9523.89,,
-22.6504,-6448.69,-23.0693,17649.26104,-22.6504,8289.88539,-22.6775,-957.77269,-22.718,1320.31245,-22.7266,6027.975,-22.7788,8322.88,,
-22.6369,-7381.19,-23.0558,17991.81169,-22.6369,8234.31077,-22.6639,-1029.94143,-22.7045,1279.29402,-22.7131,5914.975,-22.7653,15953.6,,
-22.6234,-7822.19,-23.0423,18287.01716,-22.6234,8172.7414,-22.6504,-1100.48935,-22.691,1243.05311,-22.6996,5800.65,-22.7518,10570.8,,
-22.6099,-7766.44,-23.0287,18528.56434,-22.6099,8104.67733,-22.6369,-1170.08496,-22.6775,1211.52473,-22.6861,5685.425,-22.7383,13606.4,,
-22.5964,-7392.94,-23.0152,18714.36006,-22.5964,8031.61859,-22.6234,-1239.37825,-22.6639,1184.65782,-22.6726,5569.675,-22.7248,13494,,
-22.5829,-6678.94,-23.0017,18837.45109,-22.5829,7954.06522,-22.6099,-1309.2192,-22.6504,1162.40948,-22.6591,5453.725,-22.7113,12233.3,,
-22.5694,-5374.19,-22.9882,18895.2776,-22.5694,7871.51724,-22.5964,-1380.1578,-22.6369,1144.49867,-22.6455,5337.925,-22.6978,2248.34,,
-22.5559,-3645.31,-22.9747,18887.19976,-22.5559,7784.9747,-22.5829,-1452.99403,-22.6234,1130.55539,-22.632,5222.55,-22.6843,21670.5,,
-22.5424,-2094.19,-22.9612,18808.73772,-22.5424,7693.93763,-22.5694,-1528.22788,-22.6099,1120.07964,-22.6185,5107.875,-22.6708,8366.22,,
-22.5288,-1180.19,-22.9477,18661.17165,-22.5288,7598.96882,-22.5559,-1606.45933,-22.5964,1112.54143,-22.605,4994.05,-22.6572,11806.2,,
-22.5153,-1098.28,-22.9342,18443.22171,-22.5153,7499.44283,-22.5424,-1688.13836,-22.5829,1107.28075,-22.5915,4881.275,-22.6437,10955.3,,
-22.5018,-1684.09,-22.9207,18155.52807,-22.5018,7394.42241,-22.5288,-1773.4333,-22.5694,1103.57761,-22.578,4769.675,-22.6302,9632.64,,
-22.4883,-2401.19,-22.9071,17799.45867,-22.4883,7283.4076,-22.5153,-1862.50745,-22.5559,1100.65201,-22.5645,4659.3,-22.6167,17143.6,,
-22.4748,-2886.47,-22.8936,17378.03824,-22.4748,7165.39844,-22.5018,-1955.07913,-22.5424,1097.69895,-22.551,4550.2,-22.6032,23487.2,,
-22.4613,-3094.19,-22.8801,16894.55459,-22.4613,7039.39495,-22.4883,-2051.04834,-22.5288,1093.89719,-22.5375,4442.375,-22.5897,5620.25,,
-22.4478,-2977.78,-22.8666,16352.20789,-22.4478,6903.89717,-22.4748,-2149.81506,-22.5153,1088.37419,-22.5239,4335.775,-22.5762,-1362.55,,
-22.4343,-2520.66,-22.8531,15756.11831,-22.4343,6757.90514,-22.4613,-2250.77927,-22.5018,1080.40873,-22.5104,4230.3,-22.5627,4795.62,,
-22.4208,-1853.03,-22.8396,15111.40601,-22.4208,6599.91888,-22.4478,-2353.09096,-22.4883,1069.28581,-22.4969,4125.925,-22.5492,4630.73,,
-22.4072,-1222.06,-22.8261,14423.83115,-22.4072,6428.50158,-22.4343,-2455.55011,-22.4748,1054.25544,-22.4834,4022.475,-22.5356,8345.16,,
-22.3937,-928.469,-22.8126,13700.43389,-22.3937,6242.02703,-22.4208,-2556.95672,-22.4613,1034.90761,-22.4699,3919.85,-22.5221,8667.44,,
-22.3802,-1111.25,-22.7991,12944.4144,-22.3802,6039.05837,-22.4072,-2656.12892,-22.4478,1010.77733,-22.4564,3817.925,-22.5086,10258.5,,
-22.3667,-1717.06,-22.7855,12164.18179,-22.3667,5819.09562,-22.3937,-2751.43036,-22.4343,981.51959,-22.4429,3716.6,-22.4951,26398.1,,
-22.3532,-2528.59,-22.772,11365.31846,-22.3532,5580.13883,-22.3802,-2841.4292,-22.4208,946.94941,-22.4294,3615.775,-22.4816,19568,,
-22.3397,-3159.78,-22.7585,10556.2334,-22.3397,5321.68803,-22.3667,-2924.57543,-22.4072,907.15537,-22.4159,3515.35,-22.4681,1567.28,,
-22.3262,-3265.31,-22.745,9740.76675,-22.3262,5043.24325,-22.3532,-2999.31902,-22.3937,862.17527,-22.4024,3415.275,-22.4546,4723.08,,
-22.3127,-2655.87,-22.7315,8927.8787,-22.3127,4743.80452,-22.3397,-3064.10998,-22.3802,812.31272,-22.3888,3315.6,-22.4411,7855.31,,
